-0.517721 -0.594678 1
0.768208 0.164785 1
-0.525231 -0.814670 1
0.367047 0.375113 -1
0.673372 0.422711 -1
0.325016 -0.770936 1
-0.441954 0.797646 -1
0.532939 -0.714203 1
-0.256172 0.324334 -1
0.483258 0.757516 -1
0.009918 0.568996 -1
-0.735999 0.902239 -1
-0.560622 -0.686415 1
0.698942 -0.907755 1
0.298893 0.562110 -1
-0.272566 -0.369141 1
-0.615053 0.874283 -1
-0.740096 -0.582313 1
-0.135135 -0.958196 1
-0.252030 -0.861698 1
0.237189 0.418740 -1
0.136085 0.958155 -1
0.685800 0.683818 1
-0.690393 -0.303682 -1
0.230678 0.937787 -1
-0.667409 0.214626 -1
0.279131 -0.535646 1
0.114603 0.276394 -1
0.113720 -0.820094 1
0.415528 -0.962192 1
0.349853 0.189539 -1
0.260939 -0.388850 -1
0.337500 0.404222 -1
-0.163761 -0.344082 -1
-0.271052 -0.545811 1
0.356950 -0.632960 1
0.015624 -0.029099 -1
0.180663 0.434200 -1
-0.404808 -0.075301 -1
0.986584 -0.760349 1
-0.005437 0.634392 -1
0.527731 0.816627 -1
0.127511 0.071939 -1
-0.740740 0.155161 -1
0.393904 0.543109 -1
-0.980314 0.861569 -1
-0.318511 0.902303 -1
-0.955959 -0.658787 1
0.880631 -0.193132 1
-0.803886 0.735392 -1
0.439709 0.133045 -1
-0.282205 0.333382 -1
-0.611723 -0.080013 -1
0.865122 0.936663 1
-0.616083 0.026164 -1
-0.690670 -0.255592 -1
-0.354878 -0.196007 -1
-0.189539 -0.374282 1
-0.737563 0.756014 -1
-0.813612 -0.204458 -1
0.412490 0.325676 -1
0.599347 -0.818137 1
-0.912984 -0.219587 -1
-0.429553 0.677317 -1
0.551377 -0.442138 1
0.200426 0.361596 -1
-0.420189 0.861248 -1
0.710484 -0.736854 1
0.228425 0.257799 -1
-0.395302 -0.210288 -1
-0.690795 -0.952441 1
0.859273 -0.486898 1
-0.176794 -0.140101 -1
0.816091 0.329985 1
-0.285171 -0.962437 1
0.311584 -0.260762 -1
-0.420178 0.502005 -1
0.978693 0.436761 1
0.743421 0.433235 1
-0.569953 -0.230105 -1
0.511670 -0.517751 1
0.211229 -0.405493 1
-0.382192 -0.529057 1
0.464082 -0.526557 1
0.790332 -0.941608 1
-0.526592 -0.296949 -1
-0.281047 0.364327 -1
0.282633 0.889359 -1
0.156691 0.352830 -1
0.923995 -0.961273 1
-0.092581 0.242336 -1
-0.683690 -0.948540 1
-0.601666 0.835137 -1
0.736736 -0.476530 1
0.167090 0.729310 -1
-0.001741 -0.391227 -1
0.994647 0.230484 1
0.221583 -0.353720 -1
0.315707 0.905249 -1
0.097579 -0.323678 -1
-0.987727 -0.730968 1
-0.665720 -0.618964 1
-0.798980 0.281360 -1
0.471090 0.149123 -1
-0.600980 0.033218 -1
0.159634 0.093012 -1
0.192335 -0.191678 -1
-0.913889 0.822098 -1
-0.239837 -0.368025 1
0.098605 0.951339 -1
