-0.512440 0.306720 1
-0.061205 0.298338 1
0.002603 0.511789 1
0.815407 0.147996 1
0.273213 -0.286638 -1
0.613719 -0.626599 -1
-0.670255 -0.613995 1
-0.723015 -0.623702 1
0.219686 0.234441 -1
0.778204 0.346366 1
-0.941300 -0.777899 1
0.986624 0.382166 1
0.071126 0.175431 -1
0.123656 0.689880 -1
-0.049266 -0.023869 -1
-0.863259 0.225279 1
-0.822296 -0.147146 1
-0.453485 0.073692 1
-0.178220 0.736619 1
-0.388047 0.772123 1
-0.885505 -0.553103 1
0.604716 0.816003 -1
0.291569 0.201731 -1
0.295489 0.838584 -1
-0.277167 0.772301 1
-0.593920 -0.552839 1
-0.411664 0.558653 1
0.851772 0.110374 1
-0.367162 -0.826798 -1
0.858924 -0.669769 -1
0.361831 -0.630640 -1
-0.708002 0.594724 1
0.367029 -0.050110 -1
-0.452816 0.813534 1
0.094374 0.307987 -1
-0.003078 -0.683363 -1
-0.755544 -0.228386 1
-0.413150 0.226581 1
0.836182 -0.187431 1
-0.911825 0.274573 1
0.979368 0.798937 1
-0.779963 -0.077221 1
0.320454 0.106036 -1
-0.433707 -0.961105 -1
0.485829 0.672160 -1
-0.275097 -0.557150 -1
0.391002 0.226138 -1
0.278268 -0.273630 -1
-0.841839 -0.147202 1
0.614438 -0.987107 -1
0.011882 -0.674790 -1
0.089633 -0.203451 -1
0.905518 -0.533401 -1
0.810942 0.662941 1
-0.631335 0.413591 1
0.750218 0.380083 1
-0.528973 -0.850007 -1
0.387004 0.602344 -1
-0.965593 -0.587866 1
-0.608153 0.865019 1
-0.391383 0.775215 1
-0.576679 0.462268 1
-0.567678 0.555646 1
0.751041 -0.094326 -1
-0.396664 -0.072991 1
0.072712 0.365729 -1
0.614005 0.717272 1
-0.090534 0.935220 1
0.029608 -0.500459 -1
-0.602989 -0.122160 1
0.225270 0.502009 -1
0.907908 0.803124 1
0.270651 0.306759 -1
0.260880 0.936699 -1
0.379436 -0.371739 -1
0.125951 0.693180 -1
0.014261 -0.855436 -1
-0.570171 -0.680643 1
-0.304333 -0.535724 -1
0.410612 0.020022 -1
0.010644 0.471443 1
0.453151 -0.520205 -1
0.343573 0.491064 -1
-0.408202 0.646064 1
0.671053 0.296114 1
-0.096979 -0.244223 -1
-0.852213 -0.884418 1
0.654345 -0.024810 -1
-0.695709 -0.549390 1
0.496770 -0.413454 -1
-0.251489 -0.316237 -1
0.266289 -0.268656 -1
-0.374224 0.536026 1
0.619717 0.848937 -1
0.799898 0.703135 1
0.039002 0.193855 -1
-0.534095 0.377515 1
-0.440114 0.007842 1
0.736340 -0.464711 -1
0.586003 -0.065517 -1
0.569171 -0.557600 -1
-0.010556 0.065308 -1
-0.665644 -0.988053 -1
-0.352074 0.146686 1
0.776803 0.178411 1
-0.307026 -0.240200 1
-0.614070 -0.206524 1
0.464407 -0.267672 -1
-0.892441 0.083734 1
-0.071540 -0.016421 -1
0.986643 0.750502 1
0.584632 -0.466442 -1
0.743667 -0.166112 -1
0.122172 0.211663 -1
-0.491026 0.978789 1
-0.873110 -0.904439 1
0.221125 -0.615835 -1
-0.843874 -0.994020 1
0.719948 -0.320132 -1
0.267449 0.601615 -1
-0.691290 -0.852783 1
0.913979 -0.838349 -1
0.624330 -0.073794 -1
-0.563695 -0.962819 -1
-0.403806 0.715942 1
-0.097199 0.995931 -1
-0.482574 -0.497480 1
-0.234261 0.260984 1
0.710218 0.798872 1
0.887150 0.032129 1
-0.482371 0.289021 1
-0.282312 0.332194 1
0.092305 -0.723940 -1
-0.149040 0.627556 1
0.827625 0.789815 1
-0.102136 -0.714733 -1
0.280611 0.740990 -1
-0.588791 -0.360920 1
-0.162460 0.884256 1
-0.798257 0.256513 1
0.112055 0.360082 -1
-0.465838 0.956508 1
-0.579394 0.244994 1
-0.087905 -0.749822 -1
0.078045 -0.813439 -1
0.248017 0.011236 -1
-0.601001 -0.002318 1
-0.498050 -0.045044 1
-0.833953 0.974235 1
-0.012423 -0.023264 -1
-0.166851 -0.355578 -1
0.941690 -0.047102 1
0.537022 0.653107 -1
-0.782780 0.840197 1
-0.171341 -0.841482 -1
-0.213762 -0.824273 -1
0.121148 0.155229 -1
0.355482 -0.543498 -1
0.269021 0.944072 -1
-0.868830 0.568259 1
-0.851697 0.264858 1
-0.443168 -0.628887 -1
-0.532428 -0.902420 -1
-0.848135 -0.280609 1
-0.864225 0.091486 1
0.986398 -0.722671 -1
-0.394705 0.514697 1
0.303300 0.807122 -1
-0.680422 -0.104409 1
0.087740 0.140570 -1
-0.290105 0.078777 1
-0.274959 0.141797 1
-0.210238 -0.601037 -1
-0.084518 -0.149431 -1
0.363102 -0.889526 -1
-0.064462 0.091986 -1
0.655151 0.565891 1
-0.150736 0.451839 1
0.401099 0.636367 -1
0.508895 -0.062535 -1
0.628501 -0.325348 -1
0.429123 -0.266957 -1
-0.586324 -0.621790 1
-0.609904 0.221129 1
-0.352898 -0.184890 1
-0.779577 -0.180078 1
-0.987691 -0.525493 1
0.577798 0.360467 1
0.668512 0.109082 1
0.988712 -0.641116 -1
-0.219154 -0.855610 -1
0.316007 0.242730 -1
-0.652482 -0.164526 1
-0.018241 -0.870024 -1
-0.672618 -0.404590 1
0.142119 -0.056013 -1
-0.891842 0.897000 1
-0.127421 0.030382 1
-0.353866 -0.464961 -1
0.188097 0.052817 -1
-0.843004 0.684022 1
-0.744183 0.897056 1
0.151672 -0.081606 -1
0.316027 0.492607 -1
0.408176 0.642242 -1
0.804523 0.690293 1
-0.376355 0.407852 1
0.876706 -0.741039 -1
0.467644 0.600712 -1
0.014425 0.828639 -1
-0.361667 0.045634 1
-0.992942 0.042763 1
-0.964632 -0.456977 1
-0.973665 0.015644 1
-0.958506 0.333660 1
-0.655023 0.636590 1
-0.525979 -0.526192 1
-0.279401 -0.367901 -1
-0.785610 0.170482 1
-0.745514 -0.802870 1
0.881977 0.996651 1
0.909031 0.935553 1
-0.491970 -0.891647 -1
0.669893 -0.447858 -1
0.866189 -0.628360 -1
0.570034 -0.051059 -1
-0.009656 -0.871581 -1
0.089282 0.177806 -1
-0.495249 0.268602 1
-0.799493 0.815376 1
0.170129 -0.148112 -1
0.359157 -0.050278 -1
0.690261 -0.170687 -1
0.987564 0.979001 1
0.740757 -0.974763 -1
0.038970 0.581233 1
0.704276 -0.557059 -1
-0.545330 0.310095 1
0.882942 0.447867 1
-0.702461 0.679229 1
0.833944 0.637947 1
-0.642879 -0.587942 1
-0.358982 -0.141445 1
-0.726632 0.977965 1
0.535752 0.812283 -1
0.421514 0.377049 -1
-0.085734 0.465196 1
-0.440213 0.239501 1
-0.709649 0.393975 1
-0.349478 -0.031329 1
-0.642540 0.479431 1
0.187327 0.439953 -1
0.040730 -0.751360 -1
0.102269 -0.432417 -1
-0.743768 -0.589270 1
0.616930 0.081740 -1
0.155344 0.355466 -1
0.044007 0.258146 -1
0.144260 -0.338949 -1
-0.695351 -0.299819 1
-0.009915 -0.130579 -1
-0.217466 -0.523954 -1
0.167331 0.621510 -1
0.233648 0.106549 -1
-0.787702 0.209725 1
0.059464 -0.270601 -1
-0.779354 -0.790112 1
-0.632066 -0.375841 1
-0.136161 -0.865117 -1
-0.049934 -0.480758 -1
0.645570 -0.956859 -1
-0.351068 -0.348139 1
-0.058248 -0.816786 -1
-0.366543 -0.127939 1
0.814908 0.394613 1
-0.439053 -0.179935 1
0.533415 -0.060484 -1
0.859407 -0.465051 -1
0.777630 0.708363 1
-0.766310 -0.541512 1
-0.278454 0.015270 1
0.126596 -0.093441 -1
0.891498 0.162449 1
-0.245807 0.788440 1
0.692496 0.356483 1
0.191243 0.468283 -1
-0.861174 -0.878446 1
-0.046472 -0.347791 -1
0.701134 -0.695332 -1
-0.344624 0.879199 1
-0.671604 0.346061 1
-0.686012 0.467245 1
0.756673 -0.482013 -1
-0.405379 -0.960082 -1
0.874354 0.779415 1
-0.188568 0.259553 1
-0.189727 0.630486 1
-0.530882 0.738501 1
-0.910042 0.433698 1
0.348967 0.217976 -1
-0.077310 -0.354141 -1
-0.509588 0.681338 1
-0.505247 -0.029119 1
0.319309 0.895562 -1
-0.249128 -0.666247 -1
0.479467 -0.417253 -1
0.184329 -0.703245 -1
-0.325741 -0.549422 -1
0.527760 -0.152351 -1
0.988313 -0.737774 -1
-0.486067 -0.073694 1
-0.190742 0.933759 1
-0.921919 0.662057 1
0.203288 0.035096 -1
-0.976231 0.986160 1
-0.910065 0.570407 1
-0.790415 -0.095307 1
-0.524513 0.431116 1
0.260135 0.793017 -1
0.784873 0.955775 1
0.742439 0.724213 1
-0.978751 -0.776752 1
0.914827 -0.616770 -1
-0.911711 0.278096 1
0.288696 -0.682979 -1
0.663847 -0.101774 -1
0.169665 0.540992 -1
0.563968 -0.933620 -1
-0.005442 0.381731 1
-0.399391 -0.807854 -1
0.650168 -0.123602 -1
0.486475 0.722332 -1
0.828909 0.340018 1
-0.757401 0.130561 1
0.637826 0.591777 1
-0.978747 0.042394 1
0.000756 0.561647 1
-0.674349 0.230315 1
0.321838 -0.658764 -1
0.904715 -0.312061 -1
-0.531049 0.656380 1
0.104677 0.343493 -1
0.257668 -0.958939 -1
0.767659 0.751715 1
-0.216444 -0.960739 -1
-0.850002 0.560032 1
0.833710 -0.352321 -1
0.762987 0.575716 1
0.147617 -0.900195 -1
0.443458 -0.884872 -1
-0.724911 0.670282 1
0.941274 -0.388339 -1
-0.276149 0.865472 1
0.246996 -0.928248 -1
-0.552203 -0.262994 1
-0.432598 -0.032990 1
-0.622119 0.825477 1
0.052124 0.159311 -1
-0.827448 -0.645772 1
0.026446 0.770010 -1
-0.740901 0.101556 1
0.026266 -0.226364 -1
0.501887 0.311001 -1
-0.245438 -0.565372 -1
0.491228 -0.112929 -1
0.826749 0.203121 1
0.657981 -0.054222 -1
0.649447 -0.345144 -1
0.882700 -0.298648 -1
-0.428170 -0.748774 -1
-0.522295 -0.616321 1
-0.808382 0.493181 1
-0.959685 0.416453 1
-0.473878 0.547743 1
0.523194 -0.525364 -1
0.610870 0.475550 1
-0.040100 0.282862 1
-0.132833 0.901308 1
-0.652782 0.059739 1
-0.816730 0.115927 1
0.768139 0.904078 1
0.646782 0.912272 -1
-0.073946 -0.365467 -1
-0.632156 0.903241 1
0.973737 0.515839 1
-0.661329 0.106255 1
0.359446 0.580566 -1
-0.939263 0.765433 1
-0.476119 -0.493404 1
-0.178318 -0.066233 1
-0.193189 0.481007 1
-0.637629 0.176974 1
-0.942991 -0.184777 1
0.327751 -0.512332 -1
-0.030738 0.688752 1
0.890819 -0.788958 -1
0.598881 0.160141 -1
-0.337146 -0.598001 -1
-0.289837 0.577035 1
-0.419478 -0.926678 -1
-0.175242 0.433922 1
-0.504481 -0.378290 1
-0.763614 -0.861582 1
0.636198 0.963131 -1
0.293812 -0.926209 -1
0.107393 0.520751 -1
0.322106 -0.450836 -1
-0.015212 -0.233977 -1
0.253739 0.894289 -1
-0.403165 -0.107548 1
0.682339 0.713972 1
-0.621732 -0.802628 -1
-0.957307 -0.356229 1
0.831319 -0.431825 -1
0.666151 0.591827 1
